wavelength,amplitude
0.9047930000000001,222.105013235008
0.9165167,925.6061036229872
0.937733,35.89861186352447
0.9515986999999999,90.01647492969589
0.9687979999999999,19.87831851532034
0.972083,20.556754673140052
0.9802384,2349.927592999079
0.9925919,1713.6135962779977
1.011011,14.13700520252048
1.053076088,18.969145730695136
1.0841300059999999,124.99684743678301
1.108830616,11.332012811263318
1.174552613,9.490641551743488
1.2626804690000002,12.61329132257792
